13/07/2019 20:55,21.43,
13/07/2019 21:00,21.33,
13/07/2019 21:05,21.26,
13/07/2019 21:10,21.3,
13/07/2019 21:15,21.27,
13/07/2019 21:20,21.2,
13/07/2019 21:25,21.16,
13/07/2019 21:30,21.23,
13/07/2019 21:35,21.26,
13/07/2019 21:40,21.26,
13/07/2019 21:45,21.27,
13/07/2019 21:50,21.2,
13/07/2019 21:55,21.21,
13/07/2019 22:00,21.2,
13/07/2019 22:05,21.06,
13/07/2019 22:10,21.13,
13/07/2019 22:15,21.13,
13/07/2019 22:20,21.1,
13/07/2019 22:25,21.06,
13/07/2019 22:30,21.1,
13/07/2019 22:35,21.26,
13/07/2019 22:40,21.2,
13/07/2019 22:45,21.13,
13/07/2019 22:50,21,
13/07/2019 22:55,21.06,
13/07/2019 23:00,21.06,
13/07/2019 23:05,21.1,
13/07/2019 23:10,21.07,
13/07/2019 23:15,21.16,
13/07/2019 23:20,21.03,
13/07/2019 23:25,21,
13/07/2019 23:30,21,
13/07/2019 23:35,21.07,
13/07/2019 23:40,21.03,
13/07/2019 23:45,21,
13/07/2019 23:50,21,
14/07/2019 23:55,21,
14/07/2019 0:05,20.97,
14/07/2019 0:10,20.87,
14/07/2019 0:15,20.83,
14/07/2019 0:20,20.93,
14/07/2019 0:25,20.86,
14/07/2019 0:30,20.87,
14/07/2019 0:35,20.76,
14/07/2019 0:40,20.76,
14/07/2019 0:45,20.8,
14/07/2019 0:50,20.7,
14/07/2019 0:55,20.77,
14/07/2019 1:00,20.76,
14/07/2019 1:05,20.76,
14/07/2019 1:10,20.77,
14/07/2019 1:15,20.73,
14/07/2019 1:20,20.63,
14/07/2019 1:25,20.6,
14/07/2019 1:30,20.56,
14/07/2019 1:35,20.5,
14/07/2019 1:40,20.5,
14/07/2019 1:45,20.53,
14/07/2019 1:50,20.43,
14/07/2019 1:55,20.63,
14/07/2019 2:00,20.56,
14/07/2019 2:05,20.53,
14/07/2019 2:10,20.5,
14/07/2019 2:15,20.43,
14/07/2019 2:20,20.33,
14/07/2019 2:25,20.3,
14/07/2019 2:30,20.3,
14/07/2019 2:35,20.16,
14/07/2019 2:40,20.2,
14/07/2019 2:45,20.26,
14/07/2019 2:50,20.17,
14/07/2019 2:55,20.16,
14/07/2019 3:00,20.16,
14/07/2019 3:05,20.13,
14/07/2019 3:10,20.1,
14/07/2019 3:15,20.13,
14/07/2019 3:20,20.07,
14/07/2019 3:25,20.03,
14/07/2019 3:30,19.96,
14/07/2019 3:35,19.93,
14/07/2019 3:40,19.93,
14/07/2019 3:45,19.9,
14/07/2019 3:50,19.73,
14/07/2019 3:55,19.76,
14/07/2019 4:00,19.83,
14/07/2019 4:05,19.73,
14/07/2019 4:10,19.66,
14/07/2019 4:15,19.7,
14/07/2019 4:20,19.67,
14/07/2019 4:25,19.6,
14/07/2019 4:30,19.57,
14/07/2019 4:35,19.63,
14/07/2019 4:40,19.4,
14/07/2019 4:45,19.33,
14/07/2019 4:50,19.3,
14/07/2019 4:55,19.33,
14/07/2019 5:00,19.2,
14/07/2019 5:05,18.96,
14/07/2019 5:10,18.83,
14/07/2019 5:15,18.8,
14/07/2019 5:20,18.83,
14/07/2019 5:25,18.83,
14/07/2019 5:30,18.93,
14/07/2019 5:35,19.13,
14/07/2019 5:40,19.13,
14/07/2019 5:45,19.13,
14/07/2019 5:50,18.9,
14/07/2019 5:55,18.96,
14/07/2019 6:00,18.9,
14/07/2019 6:05,18.8,
14/07/2019 6:10,18.83,
14/07/2019 6:15,19.2,
14/07/2019 6:20,19.13,
14/07/2019 6:25,19.2,
14/07/2019 6:30,19.23,
14/07/2019 6:35,19.2,
14/07/2019 6:40,19.16,
14/07/2019 6:45,19.03,
14/07/2019 6:50,18.83,
14/07/2019 6:55,18.87,
14/07/2019 7:00,18.93,
14/07/2019 7:05,19.03,
14/07/2019 7:10,19,
14/07/2019 7:15,18.9,
14/07/2019 7:20,18.73,
14/07/2019 7:25,18.67,
14/07/2019 7:30,18.76,
14/07/2019 7:35,19.1,
14/07/2019 7:40,19.46,
14/07/2019 7:45,19.6,
14/07/2019 7:50,19.57,
